"postcode","ls_tag"
"LS8 3AA",1
"LS8  3AA",1
"LS8 3AB",1
"LS8  3AB",1
"LS8 3AD",1
"LS8  3AD",1
"LS8 3AE",1
"LS8  3AE",1
"LS8 3AF",1
"LS8  3AF",1
"LS8 3AG",1
"LS8  3AG",1
"LS8 3AH",1
"LS8  3AH",1
"LS8 3AJ",1
"LS8  3AJ",1
"LS8 3AL",1
"LS8  3AL",1
"LS8 3AN",1
"LS8  3AN",1
"LS8 3AP",1
"LS8  3AP",1
"LS8 3AQ",1
"LS8  3AQ",1
"LS8 3AR",1
"LS8  3AR",1
"LS8 3AS",1
"LS8  3AS",1
"LS8 3AT",1
"LS8  3AT",1
"LS8 3AU",1
"LS8  3AU",1
"LS8 3AW",1
"LS8  3AW",1
"LS8 3AX",1
"LS8  3AX",1
"LS8 3AY",1
"LS8  3AY",1
"LS8 3AZ",1
"LS8  3AZ",1
"LS8 3BA",1
"LS8  3BA",1
"LS8 3BB",1
"LS8  3BB",1
"LS8 3BD",1
"LS8  3BD",1
"LS8 3BE",1
"LS8  3BE",1
"LS8 3BF",1
"LS8  3BF",1
"LS8 3BG",1
"LS8  3BG",1
"LS8 3BH",1
"LS8  3BH",1
"LS8 3BJ",1
"LS8  3BJ",1
"LS8 3BL",1
"LS8  3BL",1
"LS8 3BN",1
"LS8  3BN",1
"LS8 3BP",1
"LS8  3BP",1
"LS8 3BQ",1
"LS8  3BQ",1
"LS8 3BR",1
"LS8  3BR",1
"LS8 3BS",1
"LS8  3BS",1
"LS8 3BT",1
"LS8  3BT",1
"LS8 3BU",1
"LS8  3BU",1
"LS8 3BW",1
"LS8  3BW",1
"LS8 3BX",1
"LS8  3BX",1
"LS8 3BY",1
"LS8  3BY",1
"LS8 3BZ",1
"LS8  3BZ",1
"LS8 3DA",1
"LS8  3DA",1
"LS8 3DB",1
"LS8  3DB",1
"LS8 3DD",1
"LS8  3DD",1
"LS8 3DE",1
"LS8  3DE",1
"LS8 3DF",1
"LS8  3DF",1
"LS8 3DG",1
"LS8  3DG",1
"LS8 3DH",1
"LS8  3DH",1
"LS8 3DJ",1
"LS8  3DJ",1
"LS8 3DL",1
"LS8  3DL",1
"LS8 3DN",1
"LS8  3DN",1
"LS8 3DP",1
"LS8  3DP",1
"LS8 3DQ",1
"LS8  3DQ",1
"LS8 3DR",1
"LS8  3DR",1
"LS8 3DS",1
"LS8  3DS",1
"LS8 3DT",1
"LS8  3DT",1
"LS8 3DU",1
"LS8  3DU",1
"LS8 3DW",1
"LS8  3DW",1
"LS8 3DX",1
"LS8  3DX",1
"LS8 3DY",1
"LS8  3DY",1
"LS8 3DZ",1
"LS8  3DZ",1
"LS8 3EA",1
"LS8  3EA",1
"LS8 3EB",1
"LS8  3EB",1
"LS8 3ED",1
"LS8  3ED",1
"LS8 3EE",1
"LS8  3EE",1
"LS8 3EF",1
"LS8  3EF",1
"LS8 3EG",1
"LS8  3EG",1
"LS8 3EP",1
"LS8  3EP",1
"LS8 3ER",1
"LS8  3ER",1
"LS8 3ES",1
"LS8  3ES",1
"LS8 3ET",1
"LS8  3ET",1
"LS8 3EU",1
"LS8  3EU",1
"LS8 3EX",1
"LS8  3EX",1
"LS8 3EY",1
"LS8  3EY",1
"LS8 3EZ",1
"LS8  3EZ",1
"LS8 3HA",1
"LS8  3HA",1
"LS8 3HB",1
"LS8  3HB",1
"LS8 3HD",1
"LS8  3HD",1
"LS8 3HE",1
"LS8  3HE",1
"LS8 3HF",1
"LS8  3HF",1
"LS8 3HG",1
"LS8  3HG",1
"LS8 3HH",1
"LS8  3HH",1
"LS8 3HJ",1
"LS8  3HJ",1
"LS8 3HL",1
"LS8  3HL",1
"LS8 3HN",1
"LS8  3HN",1
"LS8 3HQ",1
"LS8  3HQ",1
"LS8 3HS",1
"LS8  3HS",1
"LS8 3HT",1
"LS8  3HT",1
"LS8 3HU",1
"LS8  3HU",1
"LS8 3HX",1
"LS8  3HX",1
"LS8 3HY",1
"LS8  3HY",1
"LS8 3HZ",1
"LS8  3HZ",1
"LS8 3JA",1
"LS8  3JA",1
"LS8 3JB",1
"LS8  3JB",1
"LS8 3JD",1
"LS8  3JD",1
"LS8 3JE",1
"LS8  3JE",1
"LS8 3JF",1
"LS8  3JF",1
"LS8 3JG",1
"LS8  3JG",1
"LS8 3JH",1
"LS8  3JH",1
"LS8 3JJ",1
"LS8  3JJ",1
"LS8 3JL",1
"LS8  3JL",1
"LS8 3JN",1
"LS8  3JN",1
"LS8 3JP",1
"LS8  3JP",1
"LS8 3JQ",1
"LS8  3JQ",1
"LS8 3JR",1
"LS8  3JR",1
"LS8 3JS",1
"LS8  3JS",1
"LS8 3JT",1
"LS8  3JT",1
"LS8 3JU",1
"LS8  3JU",1
"LS8 3JW",1
"LS8  3JW",1
"LS8 3LA",1
"LS8  3LA",1
"LS8 3LB",1
"LS8  3LB",1
"LS8 3LD",1
"LS8  3LD",1
"LS8 3LE",1
"LS8  3LE",1
"LS8 3LF",1
"LS8  3LF",1
"LS8 3LG",1
"LS8  3LG",1
"LS8 3LH",1
"LS8  3LH",1
"LS8 3LJ",1
"LS8  3LJ",1
"LS8 3LL",1
"LS8  3LL",1
"LS8 3LN",1
"LS8  3LN",1
"LS8 3LP",1
"LS8  3LP",1
"LS8 3LQ",1
"LS8  3LQ",1
"LS8 3LR",1
"LS8  3LR",1
"LS8 3LS",1
"LS8  3LS",1
"LS8 3LT",1
"LS8  3LT",1
"LS8 3LU",1
"LS8  3LU",1
"LS8 3LW",1
"LS8  3LW",1
"LS8 3LX",1
"LS8  3LX",1
"LS8 3LY",1
"LS8  3LY",1
"LS8 3LZ",1
"LS8  3LZ",1
"LS8 3NA",1
"LS8  3NA",1
"LS8 3NB",1
"LS8  3NB",1
"LS8 3ND",1
"LS8  3ND",1
"LS8 3NE",1
"LS8  3NE",1
"LS8 3NF",1
"LS8  3NF",1
"LS8 3NG",1
"LS8  3NG",1
"LS8 3NH",1
"LS8  3NH",1
"LS8 3NJ",1
"LS8  3NJ",1
"LS8 3NL",1
"LS8  3NL",1
"LS8 3NN",1
"LS8  3NN",1
"LS8 3NP",1
"LS8  3NP",1
"LS8 3NQ",1
"LS8  3NQ",1
"LS8 3NR",1
"LS8  3NR",1
"LS8 3NS",1
"LS8  3NS",1
"LS8 3NT",1
"LS8  3NT",1
"LS8 3NW",1
"LS8  3NW",1
"LS8 3PA",1
"LS8  3PA",1
"LS8 3PB",1
"LS8  3PB",1
"LS8 3PD",1
"LS8  3PD",1
"LS8 3PE",1
"LS8  3PE",1
"LS8 3PF",1
"LS8  3PF",1
"LS8 3PG",1
"LS8  3PG",1
"LS8 3PH",1
"LS8  3PH",1
"LS8 3PJ",1
"LS8  3PJ",1
"LS8 3PL",1
"LS8  3PL",1
"LS8 3PN",1
"LS8  3PN",1
"LS8 3PP",1
"LS8  3PP",1
"LS8 3PQ",1
"LS8  3PQ",1
"LS8 3PR",1
"LS8  3PR",1
"LS8 3PS",1
"LS8  3PS",1
"LS8 3PT",1
"LS8  3PT",1
"LS8 3PU",1
"LS8  3PU",1
"LS8 3PW",1
"LS8  3PW",1
"LS8 3PX",1
"LS8  3PX",1
"LS8 3PY",1
"LS8  3PY",1
"LS8 3PZ",1
"LS8  3PZ",1
"LS8 3QA",1
"LS8  3QA",1
"LS8 3QB",1
"LS8  3QB",1
"LS8 3QD",1
"LS8  3QD",1
"LS8 3QE",1
"LS8  3QE",1
"LS8 3QF",1
"LS8  3QF",1
"LS8 3QG",1
"LS8  3QG",1
"LS8 3QH",1
"LS8  3QH",1
"LS8 3QJ",1
"LS8  3QJ",1
"LS8 3QL",1
"LS8  3QL",1
"LS8 3QN",1
"LS8  3QN",1
"LS8 3QP",1
"LS8  3QP",1
"LS8 3QQ",1
"LS8  3QQ",1
"LS8 3QR",1
"LS8  3QR",1
"LS8 3QS",1
"LS8  3QS",1
"LS8 3QT",1
"LS8  3QT",1
"LS8 3QU",1
"LS8  3QU",1
"LS8 3QW",1
"LS8  3QW",1
"LS8 3QX",1
"LS8  3QX",1
"LS8 3QY",1
"LS8  3QY",1
"LS8 3QZ",1
"LS8  3QZ",1
"LS8 3RA",1
"LS8  3RA",1
"LS8 3RB",1
"LS8  3RB",1
"LS8 3RD",1
"LS8  3RD",1
"LS8 3RE",1
"LS8  3RE",1
"LS8 3RF",1
"LS8  3RF",1
"LS8 3RG",1
"LS8  3RG",1
"LS8 3RH",1
"LS8  3RH",1
"LS8 3RJ",1
"LS8  3RJ",1
"LS8 3RL",1
"LS8  3RL",1
"LS8 3RN",1
"LS8  3RN",1
"LS8 3RP",1
"LS8  3RP",1
"LS8 3RQ",1
"LS8  3RQ",1
"LS8 3RR",1
"LS8  3RR",1
"LS8 3RS",1
"LS8  3RS",1
"LS8 3RT",1
"LS8  3RT",1
"LS8 3RU",1
"LS8  3RU",1
"LS8 3RW",1
"LS8  3RW",1
"LS8 3RX",1
"LS8  3RX",1
"LS8 3RY",1
"LS8  3RY",1
"LS8 3TA",1
"LS8  3TA",1
"LS8 3TB",1
"LS8  3TB",1
"LS8 3TD",1
"LS8  3TD",1
"LS8 3TE",1
"LS8  3TE",1
"LS8 3TG",1
"LS8  3TG",1
"LS8 3TH",1
"LS8  3TH",1
"LS8 3TJ",1
"LS8  3TJ",1
"LS8 3TL",1
"LS8  3TL",1
"LS8 3TN",1
"LS8  3TN",1
"LS8 3TP",1
"LS8  3TP",1
"LS8 3TR",1
"LS8  3TR",1
"LS8 3TS",1
"LS8  3TS",1
"LS8 3TU",1
"LS8  3TU",1
"LS8 3WA",1
"LS8  3WA",1
"LS8 3WW",1
"LS8  3WW",1
"LS8 3WX",1
"LS8  3WX",1
"LS8 3WY",1
"LS8  3WY",1
"LS8 3WZ",1
"LS8  3WZ",1
"LS8 3XA",1
"LS8  3XA",1
"LS8 3XB",1
"LS8  3XB",1
"LS8 3XD",1
"LS8  3XD",1
"LS8 3XE",1
"LS8  3XE",1
"LS8 3XF",1
"LS8  3XF",1
"LS8 3XG",1
"LS8  3XG",1
"LS8 3XH",1
"LS8  3XH",1
"LS8 3XJ",1
"LS8  3XJ",1
"LS8 3XL",1
"LS8  3XL",1
"LS8 3XN",1
"LS8  3XN",1
"LS8 3XP",1
"LS8  3XP",1
"LS8 3XQ",1
"LS8  3XQ",1
"LS8 3XR",1
"LS8  3XR",1
"LS8 3XS",1
"LS8  3XS",1
"LS8 3XT",1
"LS8  3XT",1
"LS8 3XU",1
"LS8  3XU",1
"LS8 3XW",1
"LS8  3XW",1
"LS8 3XX",1
"LS8  3XX",1
"LS8 3XY",1
"LS8  3XY",1
"LS8 3XZ",1
"LS8  3XZ",1
"LS8 3YA",1
"LS8  3YA",1
"LS8 3YB",1
"LS8  3YB",1
"LS8 3YD",1
"LS8  3YD",1
"LS8 3ZP",1
"LS8  3ZP",1
"LS8 4AA",1
"LS8  4AA",1
"LS8 4AB",1
"LS8  4AB",1
"LS8 4AD",1
"LS8  4AD",1
"LS8 4AE",1
"LS8  4AE",1
"LS8 4AF",1
"LS8  4AF",1
"LS8 4AG",1
"LS8  4AG",1
"LS8 4AH",1
"LS8  4AH",1
"LS8 4AJ",1
"LS8  4AJ",1
"LS8 4AL",1
"LS8  4AL",1
"LS8 4AP",1
"LS8  4AP",1
"LS8 4AQ",1
"LS8  4AQ",1
"LS8 4AR",1
"LS8  4AR",1
"LS8 4AS",1
"LS8  4AS",1
"LS8 4AT",1
"LS8  4AT",1
"LS8 4AU",1
"LS8  4AU",1
"LS8 4AW",1
"LS8  4AW",1
"LS8 4AX",1
"LS8  4AX",1
"LS8 4AY",1
"LS8  4AY",1
"LS8 4AZ",1
"LS8  4AZ",1
"LS8 4BA",1
"LS8  4BA",1
"LS8 4BB",1
"LS8  4BB",1
"LS8 4BD",1
"LS8  4BD",1
"LS8 4BE",1
"LS8  4BE",1
"LS8 4BH",1
"LS8  4BH",1
"LS8 4BJ",1
"LS8  4BJ",1
"LS8 4BL",1
"LS8  4BL",1
"LS8 4BN",1
"LS8  4BN",1
"LS8 4BP",1
"LS8  4BP",1
"LS8 4BR",1
"LS8  4BR",1
"LS8 4BS",1
"LS8  4BS",1
"LS8 4BT",1
"LS8  4BT",1
"LS8 4BU",1
"LS8  4BU",1
"LS8 4BW",1
"LS8  4BW",1
"LS8 4BX",1
"LS8  4BX",1
"LS8 4BY",1
"LS8  4BY",1
"LS8 4BZ",1
"LS8  4BZ",1
"LS8 4DA",1
"LS8  4DA",1
"LS8 4DB",1
"LS8  4DB",1
"LS8 4DD",1
"LS8  4DD",1
"LS8 4DE",1
"LS8  4DE",1
"LS8 4DF",1
"LS8  4DF",1
"LS8 4DG",1
"LS8  4DG",1
"LS8 4DH",1
"LS8  4DH",1
"LS8 4DJ",1
"LS8  4DJ",1
"LS8 4DL",1
"LS8  4DL",1
"LS8 4DN",1
"LS8  4DN",1
"LS8 4DP",1
"LS8  4DP",1
"LS8 4DQ",1
"LS8  4DQ",1
"LS8 4DR",1
"LS8  4DR",1
"LS8 4DS",1
"LS8  4DS",1
"LS8 4DT",1
"LS8  4DT",1
"LS8 4DU",1
"LS8  4DU",1
"LS8 4DW",1
"LS8  4DW",1
"LS8 4DX",1
"LS8  4DX",1
"LS8 4DY",1
"LS8  4DY",1
"LS8 4DZ",1
"LS8  4DZ",1
"LS8 4EA",1
"LS8  4EA",1
"LS8 4EB",1
"LS8  4EB",1
"LS8 4ED",1
"LS8  4ED",1
"LS8 4EE",1
"LS8  4EE",1
"LS8 4EF",1
"LS8  4EF",1
"LS8 4EG",1
"LS8  4EG",1
"LS8 4EH",1
"LS8  4EH",1
"LS8 4EJ",1
"LS8  4EJ",1
"LS8 4EL",1
"LS8  4EL",1
"LS8 4EN",1
"LS8  4EN",1
"LS8 4EP",1
"LS8  4EP",1
"LS8 4EQ",1
"LS8  4EQ",1
"LS8 4ER",1
"LS8  4ER",1
"LS8 4ES",1
"LS8  4ES",1
"LS8 4ET",1
"LS8  4ET",1
"LS8 4EU",1
"LS8  4EU",1
"LS8 4EW",1
"LS8  4EW",1
"LS8 4EX",1
"LS8  4EX",1
"LS8 4EY",1
"LS8  4EY",1
"LS8 4EZ",1
"LS8  4EZ",1
"LS8 4HA",1
"LS8  4HA",1
"LS8 4HB",1
"LS8  4HB",1
"LS8 4HD",1
"LS8  4HD",1
"LS8 4HE",1
"LS8  4HE",1
"LS8 4HF",1
"LS8  4HF",1
"LS8 4HG",1
"LS8  4HG",1
"LS8 4HH",1
"LS8  4HH",1
"LS8 4HJ",1
"LS8  4HJ",1
"LS8 4HL",1
"LS8  4HL",1
"LS8 4HN",1
"LS8  4HN",1
"LS8 4HP",1
"LS8  4HP",1
"LS8 4HQ",1
"LS8  4HQ",1
"LS8 4HR",1
"LS8  4HR",1
"LS8 4HS",1
"LS8  4HS",1
"LS8 4HT",1
"LS8  4HT",1
"LS8 4HU",1
"LS8  4HU",1
"LS8 4HW",1
"LS8  4HW",1
"LS8 4HX",1
"LS8  4HX",1
"LS8 4HY",1
"LS8  4HY",1
"LS8 4HZ",1
"LS8  4HZ",1
"LS8 4JA",1
"LS8  4JA",1
"LS8 4JB",1
"LS8  4JB",1
"LS8 4JD",1
"LS8  4JD",1
"LS8 4JE",1
"LS8  4JE",1
"LS8 4JF",1
"LS8  4JF",1
"LS8 4JG",1
"LS8  4JG",1
"LS8 4JH",1
"LS8  4JH",1
"LS8 4JJ",1
"LS8  4JJ",1
"LS8 4JL",1
"LS8  4JL",1
"LS8 4JN",1
"LS8  4JN",1
"LS8 4JP",1
"LS8  4JP",1
"LS8 4JQ",1
"LS8  4JQ",1
"LS8 4JR",1
"LS8  4JR",1
"LS8 4JS",1
"LS8  4JS",1
"LS8 4JT",1
"LS8  4JT",1
"LS8 4JU",1
"LS8  4JU",1
"LS8 4JW",1
"LS8  4JW",1
"LS8 4JX",1
"LS8  4JX",1
"LS8 4JY",1
"LS8  4JY",1
"LS8 4JZ",1
"LS8  4JZ",1
"LS8 4LA",1
"LS8  4LA",1
"LS8 4LB",1
"LS8  4LB",1
"LS8 4LD",1
"LS8  4LD",1
"LS8 4LE",1
"LS8  4LE",1
"LS8 4LF",1
"LS8  4LF",1
"LS8 4LG",1
"LS8  4LG",1
"LS8 4LH",1
"LS8  4LH",1
"LS8 4LJ",1
"LS8  4LJ",1
"LS8 4LL",1
"LS8  4LL",1
"LS8 4LN",1
"LS8  4LN",1
"LS8 4LP",1
"LS8  4LP",1
"LS8 4LQ",1
"LS8  4LQ",1
"LS8 4LR",1
"LS8  4LR",1
"LS8 4LS",1
"LS8  4LS",1
"LS8 4LT",1
"LS8  4LT",1
"LS8 4LU",1
"LS8  4LU",1
"LS8 4LW",1
"LS8  4LW",1
"LS8 4LX",1
"LS8  4LX",1
"LS8 4NA",1
"LS8  4NA",1
"LS8 4TA",1
"LS8  4TA",1
"LS8 4TB",1
"LS8  4TB",1
"LS8 4TD",1
"LS8  4TD",1
"LS8 4TE",1
"LS8  4TE",1
"LS8 4TF",1
"LS8  4TF",1
"LS8 4TG",1
"LS8  4TG",1
"LS8 4TH",1
"LS8  4TH",1
"LS8 4TJ",1
"LS8  4TJ",1
"LS8 4TL",1
"LS8  4TL",1
"LS8 4TN",1
"LS8  4TN",1
"LS8 4TP",1
"LS8  4TP",1
"LS8 4TQ",1
"LS8  4TQ",1
"LS8 4TW",1
"LS8  4TW",1
"LS8 4WA",1
"LS8  4WA",1
"LS8 4WB",1
"LS8  4WB",1
"LS8 4WJ",1
"LS8  4WJ",1
"LS8 4WL",1
"LS8  4WL",1
"LS8 4WN",1
"LS8  4WN",1
"LS8 4WP",1
"LS8  4WP",1
"LS8 4WQ",1
"LS8  4WQ",1
"LS8 4WR",1
"LS8  4WR",1
"LS8 4WS",1
"LS8  4WS",1
"LS8 4WT",1
"LS8  4WT",1
"LS8 4WU",1
"LS8  4WU",1
"LS8 4WW",1
"LS8  4WW",1
"LS8 4WX",1
"LS8  4WX",1
"LS8 4WY",1
"LS8  4WY",1
"LS8 4WZ",1
"LS8  4WZ",1
"LS8 4XA",1
"LS8  4XA",1
"LS8 4XB",1
"LS8  4XB",1
"LS8 4XD",1
"LS8  4XD",1
"LS8 4XE",1
"LS8  4XE",1
"LS8 4XF",1
"LS8  4XF",1
"LS8 4XG",1
"LS8  4XG",1
"LS8 4XH",1
"LS8  4XH",1
"LS8 4XJ",1
"LS8  4XJ",1
"LS8 4XL",1
"LS8  4XL",1
"LS8 4XN",1
"LS8  4XN",1
"LS8 4XP",1
"LS8  4XP",1
"LS8 4XQ",1
"LS8  4XQ",1
"LS8 4XR",1
"LS8  4XR",1
"LS8 4XS",1
"LS8  4XS",1
"LS8 4XT",1
"LS8  4XT",1
"LS8 4XU",1
"LS8  4XU",1
"LS8 4XW",1
"LS8  4XW",1
"LS8 4XX",1
"LS8  4XX",1
"LS8 4XY",1
"LS8  4XY",1
"LS8 4XZ",1
"LS8  4XZ",1
"LS8 4YA",1
"LS8  4YA",1
"LS8 4YB",1
"LS8  4YB",1
"LS8 4YD",1
"LS8  4YD",1
"LS8 4YE",1
"LS8  4YE",1
"LS8 4YF",1
"LS8  4YF",1
"LS8 4YG",1
"LS8  4YG",1
"LS8 4YX",1
"LS8  4YX",1
"LS8 4ZL",1
"LS8  4ZL",1
"LS8 5AA",1
"LS8  5AA",1
"LS8 5AB",1
"LS8  5AB",1
"LS8 5AD",1
"LS8  5AD",1
"LS8 5AE",1
"LS8  5AE",1
"LS8 5AF",1
"LS8  5AF",1
"LS8 5AG",1
"LS8  5AG",1
"LS8 5AH",1
"LS8  5AH",1
"LS8 5AJ",1
"LS8  5AJ",1
"LS8 5AL",1
"LS8  5AL",1
"LS8 5AN",1
"LS8  5AN",1
"LS8 5AP",1
"LS8  5AP",1
"LS8 5AQ",1
"LS8  5AQ",1
"LS8 5AR",1
"LS8  5AR",1
"LS8 5AS",1
"LS8  5AS",1
"LS8 5AT",1
"LS8  5AT",1
"LS8 5AU",1
"LS8  5AU",1
"LS8 5AW",1
"LS8  5AW",1
"LS8 5AX",1
"LS8  5AX",1
"LS8 5AY",1
"LS8  5AY",1
"LS8 5AZ",1
"LS8  5AZ",1
"LS8 5BA",1
"LS8  5BA",1
"LS8 5BB",1
"LS8  5BB",1
"LS8 5BD",1
"LS8  5BD",1
"LS8 5BE",1
"LS8  5BE",1
"LS8 5BF",1
"LS8  5BF",1
"LS8 5BG",1
"LS8  5BG",1
"LS8 5BH",1
"LS8  5BH",1
"LS8 5BJ",1
"LS8  5BJ",1
"LS8 5BL",1
"LS8  5BL",1
"LS8 5BN",1
"LS8  5BN",1
"LS8 5BP",1
"LS8  5BP",1
"LS8 5BQ",1
"LS8  5BQ",1
"LS8 5BR",1
"LS8  5BR",1
"LS8 5BS",1
"LS8  5BS",1
"LS8 5BT",1
"LS8  5BT",1
"LS8 5BU",1
"LS8  5BU",1
"LS8 5BW",1
"LS8  5BW",1
"LS8 5BX",1
"LS8  5BX",1
"LS8 5BY",1
"LS8  5BY",1
"LS8 5BZ",1
"LS8  5BZ",1
"LS8 5DA",1
"LS8  5DA",1
"LS8 5DB",1
"LS8  5DB",1
"LS8 5DD",1
"LS8  5DD",1
"LS8 5DE",1
"LS8  5DE",1
"LS8 5DF",1
"LS8  5DF",1
"LS8 5DG",1
"LS8  5DG",1
"LS8 5DH",1
"LS8  5DH",1
"LS8 5DJ",1
"LS8  5DJ",1
"LS8 5DN",1
"LS8  5DN",1
"LS8 5DP",1
"LS8  5DP",1
"LS8 5DQ",1
"LS8  5DQ",1
"LS8 5DR",1
"LS8  5DR",1
"LS8 5DS",1
"LS8  5DS",1
"LS8 5DT",1
"LS8  5DT",1
"LS8 5DU",1
"LS8  5DU",1
"LS8 5DW",1
"LS8  5DW",1
"LS8 5DX",1
"LS8  5DX",1
"LS8 5DY",1
"LS8  5DY",1
"LS8 5DZ",1
"LS8  5DZ",1
"LS8 5EA",1
"LS8  5EA",1
"LS8 5EB",1
"LS8  5EB",1
"LS8 5ED",1
"LS8  5ED",1
"LS8 5EE",1
"LS8  5EE",1
"LS8 5EF",1
"LS8  5EF",1
"LS8 5EG",1
"LS8  5EG",1
"LS8 5EH",1
"LS8  5EH",1
"LS8 5EJ",1
"LS8  5EJ",1
"LS8 5EL",1
"LS8  5EL",1
"LS8 5EN",1
"LS8  5EN",1
"LS8 5EP",1
"LS8  5EP",1
"LS8 5EQ",1
"LS8  5EQ",1
"LS8 5ER",1
"LS8  5ER",1
"LS8 5ES",1
"LS8  5ES",1
"LS8 5ET",1
"LS8  5ET",1
"LS8 5EU",1
"LS8  5EU",1
"LS8 5EW",1
"LS8  5EW",1
"LS8 5EX",1
"LS8  5EX",1
"LS8 5EY",1
"LS8  5EY",1
"LS8 5EZ",1
"LS8  5EZ",1
"LS8 5FA",1
"LS8  5FA",1
"LS8 5FB",1
"LS8  5FB",1
"LS8 5FD",1
"LS8  5FD",1
"LS8 5FE",1
"LS8  5FE",1
"LS8 5FF",1
"LS8  5FF",1
"LS8 5FG",1
"LS8  5FG",1
"LS8 5FH",1
"LS8  5FH",1
"LS8 5FJ",1
"LS8  5FJ",1
"LS8 5FL",1
"LS8  5FL",1
"LS8 5FP",1
"LS8  5FP",1
"LS8 5FQ",1
"LS8  5FQ",1
"LS8 5FR",1
"LS8  5FR",1
"LS8 5FS",1
"LS8  5FS",1
"LS8 5FT",1
"LS8  5FT",1
"LS8 5FU",1
"LS8  5FU",1
"LS8 5FW",1
"LS8  5FW",1
"LS8 5FY",1
"LS8  5FY",1
"LS8 5FZ",1
"LS8  5FZ",1
"LS8 5HA",1
"LS8  5HA",1
"LS8 5HB",1
"LS8  5HB",1
"LS8 5HD",1
"LS8  5HD",1
"LS8 5HE",1
"LS8  5HE",1
"LS8 5HF",1
"LS8  5HF",1
"LS8 5HG",1
"LS8  5HG",1
"LS8 5HH",1
"LS8  5HH",1
"LS8 5HJ",1
"LS8  5HJ",1
"LS8 5HL",1
"LS8  5HL",1
"LS8 5HN",1
"LS8  5HN",1
"LS8 5HP",1
"LS8  5HP",1
"LS8 5HQ",1
"LS8  5HQ",1
"LS8 5HR",1
"LS8  5HR",1
"LS8 5HS",1
"LS8  5HS",1
"LS8 5HT",1
"LS8  5HT",1
"LS8 5HX",1
"LS8  5HX",1
"LS8 5HY",1
"LS8  5HY",1
"LS8 5HZ",1
"LS8  5HZ",1
"LS8 5JA",1
"LS8  5JA",1
"LS8 5JB",1
"LS8  5JB",1
"LS8 5JD",1
"LS8  5JD",1
"LS8 5JE",1
"LS8  5JE",1
"LS8 5JF",1
"LS8  5JF",1
"LS8 5JG",1
"LS8  5JG",1
"LS8 5JH",1
"LS8  5JH",1
"LS8 5JJ",1
"LS8  5JJ",1
"LS8 5JL",1
"LS8  5JL",1
"LS8 5JN",1
"LS8  5JN",1
"LS8 5JP",1
"LS8  5JP",1
"LS8 5JQ",1
"LS8  5JQ",1
"LS8 5JR",1
"LS8  5JR",1
"LS8 5JS",1
"LS8  5JS",1
"LS8 5JT",1
"LS8  5JT",1
"LS8 5JU",1
"LS8  5JU",1
"LS8 5JW",1
"LS8  5JW",1
"LS8 5JX",1
"LS8  5JX",1
"LS8 5JY",1
"LS8  5JY",1
"LS8 5JZ",1
"LS8  5JZ",1
"LS8 5LA",1
"LS8  5LA",1
"LS8 5LD",1
"LS8  5LD",1
"LS8 5LE",1
"LS8  5LE",1
"LS8 5LF",1
"LS8  5LF",1
"LS8 5LG",1
"LS8  5LG",1
"LS8 5LH",1
"LS8  5LH",1
"LS8 5LJ",1
"LS8  5LJ",1
"LS8 5LL",1
"LS8  5LL",1
"LS8 5LN",1
"LS8  5LN",1
"LS8 5LP",1
"LS8  5LP",1
"LS8 5LQ",1
"LS8  5LQ",1
"LS8 5LR",1
"LS8  5LR",1
"LS8 5LS",1
"LS8  5LS",1
"LS8 5LT",1
"LS8  5LT",1
"LS8 5LU",1
"LS8  5LU",1
"LS8 5LW",1
"LS8  5LW",1
"LS8 5LX",1
"LS8  5LX",1
"LS8 5LY",1
"LS8  5LY",1
"LS8 5LZ",1
"LS8  5LZ",1
"LS8 5NA",1
"LS8  5NA",1
"LS8 5NB",1
"LS8  5NB",1
"LS8 5ND",1
"LS8  5ND",1
"LS8 5NE",1
"LS8  5NE",1
"LS8 5NF",1
"LS8  5NF",1
"LS8 5NG",1
"LS8  5NG",1
"LS8 5NH",1
"LS8  5NH",1
"LS8 5NJ",1
"LS8  5NJ",1
"LS8 5NL",1
"LS8  5NL",1
"LS8 5NN",1
"LS8  5NN",1
"LS8 5NP",1
"LS8  5NP",1
"LS8 5NQ",1
"LS8  5NQ",1
"LS8 5NR",1
"LS8  5NR",1
"LS8 5NS",1
"LS8  5NS",1
"LS8 5NT",1
"LS8  5NT",1
"LS8 5NU",1
"LS8  5NU",1
"LS8 5NW",1
"LS8  5NW",1
"LS8 5NX",1
"LS8  5NX",1
"LS8 5NY",1
"LS8  5NY",1
"LS8 5NZ",1
"LS8  5NZ",1
"LS8 5PA",1
"LS8  5PA",1
"LS8 5PB",1
"LS8  5PB",1
"LS8 5PD",1
"LS8  5PD",1
"LS8 5PE",1
"LS8  5PE",1
"LS8 5PF",1
"LS8  5PF",1
"LS8 5PG",1
"LS8  5PG",1
"LS8 5PH",1
"LS8  5PH",1
"LS8 5PJ",1
"LS8  5PJ",1
"LS8 5PL",1
"LS8  5PL",1
"LS8 5PN",1
"LS8  5PN",1
"LS8 5PP",1
"LS8  5PP",1
"LS8 5PQ",1
"LS8  5PQ",1
"LS8 5PR",1
"LS8  5PR",1
"LS8 5PS",1
"LS8  5PS",1
"LS8 5PT",1
"LS8  5PT",1
"LS8 5PU",1
"LS8  5PU",1
"LS8 5PW",1
"LS8  5PW",1
"LS8 5PX",1
